nombre_id,area,perimetro,ancho,altura,circularidad,feret,FeretAngle,min_feret,razon_aspecto,redondez,Solidity,esferoide,dia,diametro,poblacion_celular
Esferas_BT474_dia_1_well_1_100X_1_blob_108,386.2868,72.7951,22.4185,21.7391,0.916,23.4252,60.4612,21.7391,1.0218,0.9786,0.9588,no,1,22.58215,1.866067647168226
Esferas_BT474_dia_1_well_1_100X_1_blob_111,1836.8236,175.1118,52.9891,44.837,0.7527,56.2876,23.471,44.837,1.2145,0.8234,0.9519,no,1,50.56229999999999,20.94652493983521
Esferas_BT474_dia_1_well_1_100X_1_blob_115,1056.8658,139.6608,29.212,50.2717,0.6809,51.5812,77.0619,27.5824,2.0671,0.4838,0.8956,no,1,39.5818,10.048891105416423
Esferas_BT474_dia_1_well_1_100X_1_blob_124,796.5722,107.5184,32.6087,31.25,0.8659,35.3326,142.0284,31.2241,1.0855,0.9212,0.9592,no,1,33.27835,5.97195979184901
Esferas_BT474_dia_1_well_1_100X_1_blob_125,625.3508,93.2721,27.1739,29.212,0.9033,30.5178,73.1786,27.1739,1.0582,0.945,0.9692,no,1,28.84585,3.8893904396982566
Esferas_BT474_dia_2_well_2_100X_5_blob_1,329.9821,67.0306,20.3804,19.7011,0.9229,22.4288,35.1342,19.7011,1.0602,0.9432,0.961,si,2,21.06495,1.5146518433060503
Esferas_BT474_dia_2_well_2_100X_5_blob_2,400.1322,73.193,22.4185,21.7391,0.9386,24.0953,158.4986,21.7391,1.0433,0.9585,0.9687,si,2,22.9172,1.9503663011734829
Esferas_BT474_dia_2_well_2_100X_5_blob_3,1075.7879,122.9585,36.6848,38.7228,0.8942,40.1448,66.0375,35.5532,1.1154,0.8965,0.9672,si,2,37.849,8.786071812639316
Esferas_BT474_dia_2_well_2_100X_5_blob_8,850.1078,109.275,33.9674,32.6087,0.8946,36.2163,156.8014,31.5798,1.1489,0.8704,0.9657,si,2,33.89805,6.311835441776973
Esferas_BT474_dia_2_well_2_100X_5_blob_10,546.8935,86.3137,26.4946,25.8152,0.9225,28.6698,143.6732,25.5203,1.0966,0.9119,0.9673,si,2,27.09505,3.223304913373683
Esferas_BT474_dia_2_well_2_100X_5_blob_13,715.8074,100.958,31.25,29.8913,0.8825,32.2171,155.0561,29.8913,1.0494,0.9529,0.9565,si,2,31.0542,4.852801832078776
Esferas_BT474_dia_2_well_2_100X_4_blob_6,450.8987,80.5493,27.1739,19.7011,0.8733,28.1827,164.6237,19.7011,1.4015,0.7135,0.9593,si,2,23.9419,2.223859559894586
Esferas_BT474_dia_2_well_1_100X_4_blob_4,971.4859,117.6603,38.0435,31.25,0.8818,38.7705,11.113,31.0075,1.2147,0.8233,0.9674,si,2,34.889,6.881721375144907
Esferas_BT474_dia_2_well_1_100X_4_blob_10,790.5726,104.0733,31.9293,31.25,0.9172,32.9256,158.1986,31.25,1.0229,0.9776,0.9675,si,2,32.0878,5.3536668970810135
Esferas_BT474_dia_2_well_1_100X_4_blob_11,851.4923,114.147,33.9674,31.9293,0.8212,37.3641,53.1301,31.7222,1.0454,0.9566,0.9567,si,2,34.54315,6.679090610955415
Esferas_BT474_dia_2_well_1_100X_4_blob_13,1495.7652,147.1137,48.913,40.0815,0.8685,49.597,13.4652,39.8708,1.2182,0.8209,0.9663,si,2,44.73390000000001,14.50580408462591
Esferas_BT474_dia_2_well_1_100X_4_blob_14,931.7957,114.0787,33.9674,35.3261,0.8997,37.5121,144.5829,33.1456,1.1359,0.8803,0.9665,si,2,35.32885,7.145292673092391
Esferas_BT474_dia_2_well_1_100X_4_blob_16,984.4082,121.6681,30.5707,41.4402,0.8357,42.3654,74.1808,30.5707,1.3449,0.7435,0.9533,si,2,36.46805,7.85903358284737
Esferas_BT474_dia_2_well_1_100X_4_blob_23,667.81,100.3952,26.4946,33.9674,0.8326,35.567,118.5231,24.0558,1.505,0.6645,0.9427,si,2,29.8114,4.293175430685886
Esferas_BT474_dia_2_well_1_100X_4_blob_26,808.1101,108.246,33.9674,32.6087,0.8667,34.6401,154.44,31.4703,1.0768,0.9287,0.9503,si,2,33.0552,5.852627551767148
Esferas_BT474_dia_2_well_1_100X_4_blob_30,718.5765,102.0153,30.5707,32.6087,0.8677,33.7835,74.8459,29.4763,1.0707,0.934,0.9532,si,2,31.6299,5.127727958293642
Esferas_BT474_dia_2_well_1_100X_2_blob_6,1010.7145,120.406,38.7228,36.0054,0.8761,39.2025,171.0274,33.5598,1.1431,0.8748,0.9607,si,2,36.38115000000001,7.802985296408245
Esferas_BT474_dia_2_well_1_100X_1_blob_1,501.2036,82.4708,25.1359,24.4565,0.926,26.6336,52.2532,24.4565,1.0167,0.9836,0.9658,si,2,25.54505,2.7011692127076
Esferas_BT474_dia_2_well_1_100X_1_blob_2,1961.4322,188.5339,50.2717,57.7446,0.6934,64.8377,125.1887,46.2669,1.4134,0.7075,0.9178,si,2,55.5523,27.78034618167575
Esferas_BT474_dia_2_well_1_100X_1_blob_5,719.4995,99.0365,30.5707,29.8913,0.9218,32.474000000000004,37.3493,29.3027,1.0876,0.9194,0.9689,si,2,30.88835000000001,4.775464807892972
Esferas_BT474_dia_2_well_1_100X_1_blob_6,1576.0685,151.1897,45.5163,45.5163,0.8664,48.5056,142.9696,42.8983,1.0876,0.9194,0.9648,si,2,45.70195,15.46805516923208
Esferas_BT474_dia_2_well_2_100X_2_blob_3,1600.0672,155.6638,39.4022,53.6685,0.8298,54.0156,96.4993,39.2944,1.4237,0.7024,0.9633,si,2,46.655,16.456069055979555
Esferas_BT474_dia_2_well_2_100X_2_blob_8,1427.9227,142.8727,47.5543,39.4022,0.8791,48.0371,171.8699,39.1568,1.2178,0.8211,0.9723,si,2,43.59695,13.42764473884574
Esferas_BT474_dia_2_well_2_100X_2_blob_10,1303.314,134.8854,42.7989,40.7609,0.9002,44.053,19.8321,38.9101,1.1184,0.8942,0.9709,si,2,41.48155,11.566353128748364
Esferas_BT474_dia_2_well_2_100X_2_blob_12,1752.8282,157.9149,50.2717,46.1957,0.8833,51.4199,164.6785,45.2517,1.124,0.8897,0.9717,si,2,48.3358,18.29945908994825
Esferas_BT474_dia_2_well_2_100X_2_blob_17,1840.9772,202.0808,61.1413,52.9891,0.5665,66.2321,26.8279,42.1347,1.7556,0.5696,0.8658,si,2,54.183400000000006,25.77687587474275
Esferas_BT474_dia_2_well_2_100X_2_blob_20,1058.7119,123.8227,32.6087,40.7609,0.8677,43.0194,68.7026,32.3105,1.3085,0.7643,0.9651,si,2,37.66495,8.658520820499536
Esferas_BT474_dia_2_well_2_100X_2_blob_26,1600.0672,157.2839,46.875,47.5543,0.8128,52.5957,54.4623,40.2111,1.3022,0.768,0.9514,si,2,46.40340000000001,16.191270482787015
Esferas_BT474_dia_2_well_2_100X_1_blob_5,1194.8584,130.4796,40.0815,39.4022,0.8819,42.2071,33.1785,37.7429,1.106,0.9041,0.9648,si,2,39.975,10.351348663196982
Esferas_BT474_dia_2_well_2_100X_1_blob_30,1414.5388,140.3202,42.1196,43.4783,0.9028,44.4233,113.4287,41.7923,1.0434,0.9584,0.9726,si,2,43.1078,12.98072943225056
Esferas_BT474_dia_2_well_2_100X_5_blob_5,1102.5557,133.197,46.1957,34.6467,0.7809,50.7514,27.9371,30.9801,1.6898,0.5918,0.9482,no,2,40.86575,11.05884933688988
Esferas_BT474_dia_2_well_2_100X_5_blob_6,422.2848,77.7636,24.4565,23.7772,0.8775,25.2092,14.0362,23.2565,1.0685,0.9359,0.9457,no,2,24.23285,2.305924066786181
Esferas_BT474_dia_2_well_2_100X_5_blob_11,523.8178,87.4393,29.8913,23.7772,0.8609,30.0837,6.4831,22.5851,1.3464,0.7427,0.9458,no,2,26.3344,2.9593872850299783
Esferas_BT474_dia_2_well_2_100X_5_blob_12,394.1325,83.0336,24.4565,22.4185,0.7184,30.3586,139.5378,19.9243,1.4741,0.6784,0.9153,no,2,25.14145,2.575149720240088
Esferas_BT474_dia_2_well_2_100X_4_blob_4,814.1098,111.1965,31.25,33.9674,0.8274,35.3261,67.3801,31.25,1.1338,0.882,0.9595,no,2,33.28805,5.977183448958572
Esferas_BT474_dia_2_well_2_100X_4_blob_5,377.0565,71.8343,21.7391,21.7391,0.9182,23.1378,139.7636,21.7391,1.0222,0.9783,0.9584,no,2,22.43845,1.830670066222857
Esferas_BT474_dia_2_well_2_100X_4_blob_7,526.1254,84.7219,25.8152,26.4946,0.9211,27.1229,157.9321,25.8152,1.0231,0.9774,0.9592,no,2,26.46905000000001,3.0050145755581967
Esferas_BT474_dia_2_well_2_100X_4_blob_8,341.52,68.1562,21.0598,20.3804,0.9239,22.4904,154.9831,20.3804,1.0441,0.9578,0.9548,no,2,21.4354,1.5959757800699386
Esferas_BT474_dia_2_well_2_100X_4_blob_10,365.0572,76.8029,23.0978,22.4185,0.7777,23.8933,165.1735,21.4979,1.0392,0.9623,0.915,no,2,22.6956,1.8943338757551544
Esferas_BT474_dia_2_well_1_100X_4_blob_1,1037.9438,123.1916,34.6467,39.4022,0.8595,43.8166,60.2551,32.6768,1.32,0.7576,0.9548,no,2,38.2467,9.065952261191288
Esferas_BT474_dia_2_well_1_100X_4_blob_6,781.8038,114.0787,28.5326,38.0435,0.7549,39.3612,111.2505,26.0717,1.5384,0.65,0.9328,no,2,32.716449999999995,5.674531865095258
Esferas_BT474_dia_2_well_1_100X_4_blob_7,1196.7044,140.4567,40.7609,41.4402,0.7623,46.2056,41.4237,39.0781,1.0999,0.9092,0.9264,no,2,42.64185,12.564338670108338
Esferas_BT474_dia_2_well_1_100X_4_blob_8,1642.5264,157.2839,51.6304,44.837,0.8344,52.9107,164.3578,38.8881,1.3827,0.7232,0.9638,no,2,45.8994,15.66940642496962
Esferas_BT474_dia_2_well_1_100X_4_blob_12,1310.6983,139.9905,36.0054,48.2337,0.8405,49.4433,102.6996,35.7658,1.4189,0.7048,0.9647,no,2,42.60455,12.53139638376183
Esferas_BT474_dia_2_well_1_100X_4_blob_17,1316.2364,149.9959,43.4783,44.1576,0.7352,48.9979,45.0,37.2348,1.3871,0.7209,0.9297,no,2,43.11635,12.988454756965124
Esferas_BT474_dia_2_well_1_100X_4_blob_22,1245.1633,151.656,30.5707,53.6685,0.6803,54.0455,104.5603,29.3831,1.894,0.528,0.9291,no,2,41.7143,11.762141517511564
Esferas_BT474_dia_2_well_1_100X_4_blob_25,584.7376,92.5727,27.8533,29.212,0.8574,32.2744,120.3432,23.2624,1.3771,0.7262,0.9559,no,2,27.7684,3.4696373945965737
Esferas_BT474_dia_2_well_1_100X_4_blob_27,909.643,116.8927,39.4022,33.288000000000004,0.8366,40.7212,152.1524,30.3435,1.398,0.7153,0.954,no,2,35.53235,7.269479461511271
Esferas_BT474_dia_2_well_1_100X_4_blob_31,1184.7051,135.7496,36.0054,42.1196,0.8079,43.3294,41.1859,35.629,1.2367,0.8086,0.9513,no,2,39.4792,9.970950281177194
Esferas_BT474_dia_2_well_1_100X_2_blob_2,373.8259,79.1906,27.1739,19.0217,0.7491,29.1803,155.2249,18.8094,1.5416,0.6487,0.9184,no,2,23.99485,2.238647105513244
Esferas_BT474_dia_2_well_1_100X_2_blob_5,1776.3653,180.7114,57.7446,48.913,0.6836,63.5435,151.2429,40.0293,1.7908,0.5584,0.9035,no,2,51.7864,22.50498275067725
Esferas_BT474_dia_2_well_1_100X_1_blob_4,1100.7096,133.6915,40.0815,41.4402,0.7739,43.8166,150.2551,36.9187,1.2063,0.8290000000000001,0.9216,no,2,40.36765,10.659379465661956
Esferas_BT474_dia_2_well_1_100X_1_blob_7,790.5726,117.6886,38.0435,30.5707,0.7173,40.1735,161.2587,27.6965,1.3869,0.721,0.9262,no,2,33.935,6.332498279198152
Esferas_BT474_dia_2_well_2_100X_3_blob_1,887.9519,115.8354,32.6087,38.0435,0.8316,41.0767,124.2157,28.8623,1.4796,0.6759,0.9548,no,2,34.969500000000004,6.929466316950668
Esferas_BT474_dia_2_well_2_100X_3_blob_2,202.6044,53.0457,15.625,16.9837,0.9048,18.0507,109.7989,15.625,1.0619,0.9417,0.9461,no,2,16.83785,0.7735554116705581
Esferas_BT474_dia_2_well_2_100X_3_blob_3,359.9805,70.3108,21.7391,20.3804,0.9151,23.0978,28.0725,20.3804,1.0894,0.9179,0.96,no,2,21.7391,1.6647775121401622
Esferas_BT474_dia_2_well_2_100X_3_blob_4,554.7392,87.2745,25.8152,27.1739,0.9152,28.0102,140.9061,25.8152,1.0399,0.9617,0.9635,no,2,26.9127,3.1586632727385964
Esferas_BT474_dia_2_well_2_100X_3_blob_5,1009.33,122.0661,32.6087,40.0815,0.8512,43.0784,52.0458,30.7269,1.4136,0.7074,0.9662,no,2,36.90265,8.143370276802564
Esferas_BT474_dia_2_well_2_100X_3_blob_6,561.6619,92.8741,31.9293,24.4565,0.8183,32.474000000000004,164.2192,22.4492,1.5127,0.6611,0.9383,no,2,27.461600000000004,3.355900152820485
Esferas_BT474_dia_2_well_2_100X_3_blob_7,746.7288,110.6337,34.6467,31.9293,0.7667,35.7546,165.6997,29.7322,1.219,0.8204,0.9193,no,2,32.7434,5.688566515171478
Esferas_BT474_dia_2_well_2_100X_3_blob_8,870.8759,109.5081,31.25,34.6467,0.9126,35.7029,68.8059,31.25,1.1098,0.9011,0.9714,no,2,33.47645,6.079245909995768
Esferas_BT474_dia_2_well_2_100X_3_blob_9,799.3413,106.6259,33.9674,29.212,0.8835,34.8261,159.444,29.212,1.1316,0.8837,0.9662,no,2,32.01905,5.3193289341496985
Esferas_BT474_dia_2_well_2_100X_3_blob_10,511.8184,84.955,27.8533,23.0978,0.8911,28.6698,166.293,23.0978,1.2169,0.8217,0.9598,no,2,25.8838,2.810060214707564
Esferas_BT474_dia_2_well_2_100X_2_blob_1,467.0516,82.3059,23.0978,25.8152,0.8664,29.2199,54.4623,21.3648,1.3462,0.7428,0.9556,no,2,25.29235,2.6217970407997413
Esferas_BT474_dia_2_well_2_100X_2_blob_2,314.7522,67.1954,19.7011,19.7011,0.8759999999999999,22.2843,127.5686,19.7011,1.0258,0.9749,0.9485,no,2,20.9927,1.4991200691496085
Esferas_BT474_dia_2_well_2_100X_2_blob_4,354.9039,72.8916,22.4185,23.0978,0.8394,25.8242,35.3625,18.7345,1.393,0.7179,0.9338,no,2,22.27935,1.7920043860890116
Esferas_BT474_dia_2_well_2_100X_2_blob_5,336.9048,67.3603,21.0598,20.3804,0.9331,21.9294,163.8108,20.3555,1.0542,0.9486,0.9612,no,2,21.14245,1.5314310789882943
Esferas_BT474_dia_2_well_2_100X_2_blob_7,697.8084,101.1911,31.9293,27.8533,0.8564,34.0488,151.3895,27.8533,1.1905,0.84,0.9555,no,2,30.95105,4.8046049058422655
Esferas_BT474_dia_2_well_2_100X_2_blob_9,372.4414,72.5619,24.4565,20.3804,0.8889,24.7939,9.4623,19.9791,1.2495,0.8003,0.9528,no,2,22.3865,1.8179842575469232
Esferas_BT474_dia_2_well_2_100X_2_blob_13,832.1088,112.1572,31.25,37.3641,0.8313,40.1965,59.5345,25.9531,1.5779,0.6337,0.9494,no,2,33.0748,5.863044629687868
Esferas_BT474_dia_2_well_2_100X_2_blob_16,911.9506,115.6023,33.9674,37.3641,0.8575,40.3283,122.6192,31.0746,1.3054,0.7661,0.9557,no,2,35.70145,7.373761480730168
Esferas_BT474_dia_2_well_2_100X_2_blob_18,1145.9379,137.7393,42.1196,38.0435,0.759,47.965,37.5191,35.5648,1.4145,0.7070000000000001,0.9253,no,2,41.7649,11.804996360692677
Esferas_BT474_dia_2_well_2_100X_2_blob_21,450.4371,93.0389,26.4946,23.0978,0.6539,32.6158,144.3236,21.5708,1.4280000000000002,0.7003,0.9177,no,2,27.0933,3.222680398643228
Esferas_BT474_dia_2_well_2_100X_2_blob_22,493.3579,82.6356,23.0978,27.1739,0.9079,28.3867,68.9625,22.8623,1.224,0.8170000000000001,0.9635,no,2,25.6245,2.7264511429767726
Esferas_BT474_dia_2_well_2_100X_2_blob_23,622.1202,92.4761,28.5326,27.8533,0.9142,29.9607,147.0306,27.8533,1.0662,0.9379,0.9656,no,2,28.907,3.9141781406733753
Esferas_BT474_dia_2_well_2_100X_2_blob_24,350.7502,68.719,21.0598,21.0598,0.9334,22.6132,122.7352,21.0598,1.0381,0.9633,0.9596,no,2,21.8365,1.6872545571264288
Esferas_BT474_dia_2_well_2_100X_2_blob_27,942.4105,120.406,38.7228,34.6467,0.8169,39.3846,165.0049,34.6467,1.0464,0.9556,0.9421,no,2,37.01565,8.218407284244831
Esferas_BT474_dia_2_well_2_100X_2_blob_28,539.5092,87.0414,26.4946,27.1739,0.8949,29.6199,126.6071,24.1174,1.199,0.8340000000000001,0.9566,no,2,26.86865,3.143178594259652
Esferas_BT474_dia_2_well_1_100X_3_blob_3,1298.6989,142.941,47.5543,36.6848,0.7987,48.24800000000001,9.7276,36.6848,1.3577,0.7365,0.9394,no,2,42.46640000000001,12.409887894955338
Esferas_BT474_dia_2_well_1_100X_3_blob_5,971.0243,119.9115,39.4022,33.288000000000004,0.8486,40.5452,31.29300000000001,33.0836,1.2639,0.7912,0.9531,no,2,36.8144,8.08508704847411
Esferas_BT474_dia_2_well_1_100X_3_blob_8,760.1127,107.7515,27.8533,37.3641,0.8227,38.9131,73.7798,24.978,1.5725,0.6359,0.9559,no,2,31.94555,5.282781264538548
Esferas_BT474_dia_2_well_2_100X_1_blob_1,1343.9272,146.784,33.9674,50.2717,0.7838,50.7696,102.3625,33.8922,1.5606,0.6408,0.9432,no,2,42.3309,12.291475682245888
Esferas_BT474_dia_2_well_2_100X_1_blob_3,264.9087,60.402,18.3424,19.0217,0.9124,20.1642,32.6192,18.1165,1.1042,0.9056,0.948,no,2,19.14035,1.1362689649464242
Esferas_BT474_dia_2_well_2_100X_1_blob_4,240.4485,57.5197,17.663,17.663,0.9133,18.4803,36.0274,17.663,1.0183,0.982,0.9464,no,2,18.07165,0.9563677890746088
Esferas_BT474_dia_2_well_2_100X_1_blob_6,141.2231,44.399,13.587,12.9076,0.9003,15.084,35.8377,12.9076,1.1037,0.9061,0.9358,no,2,13.9958,0.4442472040998002
Esferas_BT474_dia_2_well_2_100X_1_blob_8,328.5976,72.7268,21.0598,24.4565,0.7807,26.6336,127.7468,15.9257,1.7545,0.57,0.9217,no,2,21.27965,1.5614387808022918
Esferas_BT474_dia_2_well_2_100X_1_blob_9,1469.9204,169.5804,35.3261,61.1413,0.6423,62.9415,76.2637,32.1431,2.1241,0.4708,0.8752,no,2,47.5423,17.412939232343312
Esferas_BT474_dia_2_well_2_100X_1_blob_10,525.6638,84.7902,24.4565,26.4946,0.9188,28.2808,65.8978,24.4565,1.1057,0.9044,0.9644,no,2,26.36865,2.9709490708150192
Esferas_BT474_dia_2_well_2_100X_1_blob_11,359.519,74.7848,19.0217,25.1359,0.8078,27.6537,62.1759,16.5928,1.6237,0.6159,0.9477,no,2,22.12325,1.7546007108494
Esferas_BT474_dia_2_well_2_100X_1_blob_12,694.5778,103.6754,27.1739,35.3261,0.812,36.8417,112.7824,25.2165,1.4773,0.6769,0.9504,no,2,31.0291,4.841044301540084
Esferas_BT474_dia_2_well_2_100X_1_blob_15,1021.3293,121.6681,36.0054,36.6848,0.867,40.9078,54.4623,33.2471,1.1786,0.8485,0.9641,no,2,37.07745,8.259639520579151
Esferas_BT474_dia_2_well_2_100X_1_blob_16,589.3527,92.4761,25.1359,29.8913,0.866,32.0448,68.8753,25.1359,1.2277,0.8145,0.9555,no,2,28.59035,3.7869531803640224
Esferas_BT474_dia_2_well_2_100X_1_blob_17,1065.1731,125.1814,31.9293,42.7989,0.8542,45.9402,66.4677,31.3276,1.4969,0.6681,0.9687,no,2,38.6339,9.344093466262835
Esferas_BT474_dia_2_well_2_100X_1_blob_20,1752.3666,160.3992,50.9511,44.837,0.8559,51.5991,170.9097,44.837,1.1007,0.9085,0.9669,no,2,48.21805,18.166047639604145
Esferas_BT474_dia_2_well_2_100X_1_blob_21,215.5268,53.8416,16.9837,16.3043,0.9343,17.9482,119.4759,16.3043,1.0562,0.9468,0.955,no,2,17.12625,0.8139886661222471
Esferas_BT474_dia_2_well_2_100X_1_blob_22,501.6651,84.0626,25.8152,23.7772,0.8921,28.0843,147.8477,23.7772,1.0952,0.9131,0.9569,no,2,25.93075,2.8253792691705137
Esferas_BT474_dia_2_well_2_100X_1_blob_23,1532.6862,160.6323,41.4402,53.6685,0.7464,58.8372,121.3041,37.4196,1.6912,0.5913,0.9514,no,2,48.1284,18.06490957541225
Esferas_BT474_dia_2_well_2_100X_1_blob_25,1660.5255,155.8286,42.1196,52.3098,0.8593,54.1522,109.7989,40.7625,1.3414,0.7455,0.9694,no,2,47.45735000000001,17.319764041120838
Esferas_BT474_dia_2_well_2_100X_1_blob_26,577.3533,90.1567,27.1739,27.8533,0.8926,28.6617,121.4296,26.128,1.0714,0.9334,0.9612,no,2,27.39485,3.331488360544627
Esferas_BT474_dia_2_well_2_100X_1_blob_27,306.9065,64.6429,19.7011,20.3804,0.9229,20.9719,65.0952,19.6952,1.0282,0.9726,0.9507,no,2,20.33355,1.3622949410452778
Esferas_BT474_dia_2_well_2_100X_1_blob_28,420.9003,76.638,22.4185,24.4565,0.9005,27.1739,126.8699,21.1363,1.276,0.7837,0.959,no,2,24.1551,2.2837998451173367
Esferas_BT474_dia_2_well_2_100X_1_blob_31,1178.7054,133.8281,40.0815,37.3641,0.8270000000000001,43.7534,25.7693,36.9495,1.1125,0.8989,0.948,no,2,40.35145,10.646551422114326
Esferas_BT474_dia_2_well_2_100X_1_blob_34,549.201,88.8663,23.0978,29.212,0.8739,30.9383,70.7693,23.0978,1.3557,0.7376,0.9636,no,2,27.01805,3.195902511574769
Esferas_BT474_dia_2_well_2_100X_1_blob_35,180.9133,51.5222,15.625,15.625,0.8564,16.585,145.00799999999995,15.4945,1.0453,0.9566,0.9245,no,2,16.03975,0.6686891935297826
Esferas_BT474_dia_2_well_2_100X_1_blob_36,240.91,58.0825,18.3424,17.663,0.8974,18.8878,142.3058,17.6212,1.0452,0.9567,0.9422,no,2,18.2545,0.9856922582683918
Esferas_BT474_dia_2_well_2_100X_1_blob_37,1156.5528,129.3541,37.3641,40.7609,0.8686,42.4144,58.0919,37.3641,1.1382,0.8786,0.9691,no,2,39.88925,10.28487770886688
Esferas_BT474_dia_2_well_2_100X_1_blob_38,409.824,77.8319,21.7391,24.4565,0.8501,25.3825,105.5241,21.317,1.2093,0.8269,0.9467,no,2,23.34975,2.0629002333692448
Esferas_BT474_dia_3_well_2_100X_3_blob_3,1486.5349,176.4022,45.5163,59.7826,0.6003,62.9745,69.8057,34.0031,2.2165,0.4512,0.8499,no,3,48.4888,18.473782614693228
Esferas_BT474_dia_3_well_2_100X_5_blob_4,1025.0214,119.6783,35.3261,37.3641,0.8993,39.9662,121.7989,34.5867,1.1583,0.8633,0.9688,si,3,37.27645,8.39334660002223
Esferas_BT474_dia_3_well_2_100X_1_blob_2,1545.1471,149.1034,40.0815,48.913,0.8734,50.9511,73.7398,39.7595,1.2786,0.7821,0.9731,si,3,45.3553,15.11874184950293
Esferas_BT474_dia_3_well_1_100X_1_blob_3,304.5989,65.4388,19.7011,20.3804,0.8939,21.4829,145.3048,19.5031,1.061,0.9425,0.9469,no,3,20.493,1.394595116306051
Esferas_BT474_dia_3_well_2_100X_3_blob_1,915.1812,112.9531,33.9674,34.6467,0.9014,37.1411,50.1944,32.7846,1.1278,0.8867,0.968,no,3,34.96285,6.92551382790626
Esferas_BT474_dia_3_well_1_100X_3_blob_1,338.2894,69.5149,21.0598,19.7011,0.8797,23.1876,148.1726,19.7011,1.0845,0.9221,0.9501,no,3,21.44435,1.5979757354854858
Esferas_BT474_dia_3_well_1_100X_3_blob_2,992.7155,119.6783,33.288000000000004,39.4022,0.871,40.1448,66.0375,33.2519,1.2258,0.8158,0.9633,no,3,36.69835,8.008867981604574
Esferas_BT474_dia_3_well_2_100X_4_blob_1,1366.5414,145.2604,33.288000000000004,52.9891,0.8138,53.5135,98.0272,33.2345,1.6597,0.6025,0.9678,no,3,43.374,13.222693928766532
Esferas_BT474_dia_3_well_2_100X_4_blob_3,478.128,81.908,25.8152,23.0978,0.8956,27.7537,158.459,23.0978,1.1227,0.8907,0.9601,no,3,25.42575,2.6635008346987807
Esferas_BT474_dia_3_well_2_100X_4_blob_5,611.0438,92.0782,29.212,27.1739,0.9057,30.0914,28.3008,27.0394,1.107,0.9034,0.9615,no,3,28.5654,3.777047524938341
Esferas_BT474_dia_3_well_1_100X_5_blob_1,205.3735,52.8809,16.3043,16.3043,0.9229,17.9482,150.5241,15.9673,1.0621,0.9415,0.9498,no,3,16.95775,0.790198507389393
Esferas_BT474_dia_3_well_2_100X_5_blob_1,681.6554,98.8717,26.4946,32.6087,0.8763,33.3158,69.7174,26.3798,1.2555,0.7965,0.9578,no,3,29.8478,4.308920662954135
Esferas_BT474_dia_3_well_2_100X_5_blob_3,358.1345,70.6405,22.4185,21.0598,0.9019,22.6743,171.3844,21.0598,1.0479,0.9542,0.9527,no,3,21.86705,1.6943460472123664
Esferas_BT474_dia_3_well_2_100X_5_blob_5,526.1254,87.1379,27.1739,27.1739,0.8707,30.3358,124.0459,22.0971,1.3102,0.7633,0.9552,no,3,26.21645,2.9198004348139848
Esferas_BT474_dia_3_well_1_100X_6_blob_2,1364.2338,151.3546,48.2337,38.0435,0.7484,50.2212,149.9667,37.7627,1.4338,0.6974,0.9329,no,3,43.99195,13.795935621313957
Esferas_BT474_dia_3_well_1_100X_6_blob_3,693.6547,97.115,28.5326,30.5707,0.9242,32.2171,114.9439,28.5326,1.0836,0.9229,0.9675,no,3,30.37485,4.541234679041101
Esferas_BT474_dia_3_well_2_100X_2_blob_1,1597.7596,156.6928,47.5543,42.7989,0.8178,50.4779,151.0203,42.7989,1.1143,0.8974,0.9582,no,3,46.6384,16.438509937161363
Esferas_BT474_dia_3_well_2_100X_2_blob_4,356.7499,69.6797,22.4185,20.3804,0.9233,22.8366,30.3791,20.3804,1.0906,0.917,0.9591,no,3,21.6085,1.6349534092747475
Esferas_BT474_dia_3_well_2_100X_2_blob_5,570.4306,89.82700000000001,25.1359,28.5326,0.8884,30.3814,116.5651,24.7735,1.2183,0.8208,0.9611,no,3,27.57745,3.3985513593463885
Esferas_BT474_dia_3_well_2_100X_1_blob_1,439.3608,77.4339,23.7772,23.0978,0.9208,24.7006,148.4957,23.0978,1.0299,0.971,0.9611,no,3,23.8992,2.211982113280164
Esferas_BT474_dia_3_well_2_100X_1_blob_3,502.5882,82.8004,26.4946,24.4565,0.9212,27.3854,150.2551,24.4565,1.105,0.905,0.962,no,3,25.92095,2.8221770956388994
Esferas_BT474_dia_4_well_2_100X_7_blob_2,303.2143,64.0801,19.0217,20.3804,0.9279,20.7396,148.3925,19.0217,1.0334,0.9677,0.9549,no,4,19.88065,1.273278068488801
Esferas_BT474_dia_4_well_2_100X_2_blob_3,520.1257,84.5571,26.4946,25.1359,0.9142,26.91800000000001,10.1755,25.1359,1.045,0.9569,0.9616,no,4,26.02695,2.8569415360371035
Esferas_BT474_dia_4_well_2_100X_2_blob_7,529.8175,84.3923,25.8152,25.1359,0.9348,27.1229,22.0679,25.1359,1.0224,0.9781,0.97,no,4,26.1294,2.8908118862066186
Esferas_BT474_dia_4_well_2_100X_2_blob_8,286.1384,62.3917,18.3424,19.0217,0.9237,20.5383,124.2157,18.3424,1.0234,0.9771,0.9605,no,4,19.44035,1.190539361791172
Esferas_BT474_dia_4_well_2_100X_2_blob_9,1301.468,133.7598,41.4402,40.7609,0.9141,42.9066,156.6823,39.3905,1.0763,0.9291,0.9744,si,4,41.14855,11.290030835473518
